5:50,0,1,50
6:10,0,1,50
6:30,0,1,50
6:46,0,1,50
6:58,0,1,50
7:10,0,1,50
7:20,0,1,50
7:22,0,1,50
7:34,0,1,50
7:46,0,1,50
8:00,0,1,50
8:15,0,1,50
8:30,0,1,50
8:45,0,1,50
9:00,0,1,50
9:15,0,1,50
9:30,0,1,50
9:45,0,1,50
10:00,0,1,50
10:16,0,1,50
10:32,0,1,50
10:52,0,1,50
11:12,0,1,50
11:32,0,1,50
11:52,0,1,50
12:12,0,1,50
12:32,0,1,50
12:52,0,1,50
13:12,0,1,50
13:32,0,1,50
13:52,0,1,50
14:10,0,1,50
14:28,0,1,50
14:44,0,1,50
15:00,0,1,50
15:14,0,1,50
15:28,0,1,50
15:42,0,1,50
15:56,0,1,50
16:10,0,1,50
16:24,0,1,50
16:38,0,1,50
16:52,0,1,50
17:06,0,1,50
17:20,0,1,50
17:34,0,1,50
17:48,0,1,50
18:02,0,1,50
18:16,0,1,50
18:30,0,1,50
18:44,0,1,50
18:58,0,1,50
19:14,0,1,50
19:30,0,1,50
19:50,0,1,50
20:10,0,1,50
20:32,0,1,50
20:54,0,1,50
21:16,0,1,50
21:38,0,1,50
22:00,0,1,50
5:50,1,0,50
6:04,1,0,50
6:18,1,0,50
6:32,1,0,50
6:44,1,0,50
6:54,1,0,50
7:04,1,0,50
7:14,1,0,50
7:24,1,0,50
7:36,1,0,50
7:50,1,0,50
8:05,1,0,50
8:20,1,0,50
8:35,1,0,50
8:50,1,0,50
9:05,1,0,50
9:20,1,0,50
9:36,1,0,50
9:52,1,0,50
10:08,1,0,50
10:26,1,0,50
10:44,1,0,50
11:02,1,0,50
11:20,1,0,50
11:38,1,0,50
11:58,1,0,50
12:18,1,0,50
12:38,1,0,50
12:58,1,0,50
13:18,1,0,50
13:38,1,0,50
13:58,1,0,50
14:18,1,0,50
14:38,1,0,50
14:58,1,0,50
15:16,1,0,50
15:32,1,0,50
15:46,1,0,50
16:00,1,0,50
16:12,1,0,50
16:24,1,0,50
16:36,1,0,50
16:48,1,0,50
17:00,1,0,50
17:12,1,0,50
17:20,1,0,50
17:24,1,0,50
17:36,1,0,50
17:50,1,0,50
18:06,1,0,50
18:22,1,0,50
18:40,1,0,50
18:58,1,0,50
19:16,1,0,50
19:34,1,0,50
19:52,1,0,50
20:10,1,0,50
20:32,1,0,50
20:58,1,0,50
21:28,1,0,50
22:00,1,0,50
