1,76,6
1,158,4
1,164,5
2,3,6
2,4,7
2,27,4
2,34,12
2,35,9
2,40,4
2,45,32
2,66,6
2,104,8
2,133,7
2,159,6
2,170,14
2,180,11
2,196,8
2,226,11
2,249,5
2,250,17
2,251,25
2,254,8
2,257,9
2,270,23
2,300,3
3,4,23
3,11,12
3,29,17
3,30,4
3,34,6
3,40,12
3,43,12
3,45,31
3,46,12
3,55,25
3,60,9
3,66,8
3,68,4
3,83,5
3,86,5
3,89,3
3,94,28
3,104,9
3,105,6
3,110,6
3,113,6
3,114,30
3,115,22
3,122,56
3,123,12
3,124,8
3,133,29
3,135,14
3,136,11
3,139,26
3,154,7
3,155,10
3,156,10
3,158,9
3,159,14
3,161,6
3,175,4
3,182,12
3,192,3
3,194,10
3,195,15
3,196,17
3,198,20
3,199,8
3,203,15
3,204,4
3,230,12
3,234,5
3,239,14
3,249,44
3,252,12
3,253,29
3,254,54
3,257,14
3,258,10
3,261,3
3,279,14
3,282,33
3,283,58
3,284,11
3,289,7
3,291,7
3,292,3
3,293,13
3,296,15
3,300,6
4,2,10
4,3,19
4,6,6
4,11,65
4,17,19
4,21,9
4,24,40
4,27,177
4,29,12
4,30,6
4,31,6
4,34,34
4,35,102
4,36,15
4,38,5
4,39,6
4,40,5
4,41,25
4,43,8
4,44,27
4,45,168
4,47,10
4,49,19
4,51,3
4,52,4
4,55,16
4,57,4
4,59,5
4,60,44
4,66,17
4,67,5
4,68,44
4,75,8
4,76,13
4,82,20
4,83,8
4,86,35
4,89,5
4,93,6
4,94,27
4,97,21
4,98,6
4,99,14
4,100,24
4,102,4
4,104,76
4,105,5
4,110,8
4,111,9
4,113,5
4,114,40
4,115,15
4,122,8
4,123,13
4,124,44
4,127,5
4,132,12
4,133,7
4,135,4
4,136,14
4,139,14
4,140,13
4,147,60
4,150,8
4,151,7
4,156,4
4,157,8
4,158,17
4,159,10
4,161,10
4,165,13
4,166,3
4,168,21
4,169,31
4,178,34
4,185,7
4,189,11
4,190,6
4,191,21
4,192,5
4,194,26
4,195,34
4,196,18
4,197,43
4,198,32
4,199,104
4,200,47
4,203,17
4,204,8
4,209,54
4,211,9
4,220,11
4,221,30
4,222,8
4,223,56
4,224,8
4,226,4
4,228,20
4,229,5
4,230,16
4,231,6
4,232,4
4,236,21
4,237,22
4,239,26
4,240,33
4,247,3
4,249,7
4,252,5
4,253,20
4,254,189
4,257,56
4,258,124
4,261,55
4,263,29
4,264,11
4,266,16
4,267,18
4,270,12
4,272,10
4,277,21
4,279,5
4,282,19
4,283,24
4,284,5
4,289,5
4,290,6
4,291,36
4,292,26
4,293,13
4,296,7
4,300,107
5,6,4
5,19,8
5,21,9
5,51,27
5,52,4
5,57,5
5,60,8
5,108,17
5,109,7
5,127,10
5,189,24
5,247,8
5,280,15
5,300,12
6,5,15
6,10,5
6,19,7
6,21,25
6,44,7
6,51,12
6,52,86
6,57,12
6,60,14
6,62,11
6,83,4
6,98,14
6,100,4
6,102,36
6,108,3
6,109,23
6,115,8
6,127,22
6,133,6
6,136,6
6,137,16
6,189,20
6,206,19
6,222,5
6,247,19
6,254,6
6,280,23
6,290,12
6,292,7
6,295,33
6,300,39
7,21,5
7,300,7
9,3,23
9,4,18
9,15,3
9,17,7
9,27,18
9,29,3
9,35,5
9,40,18
9,43,6
9,45,18
9,105,42
9,113,8
9,114,12
9,115,8
9,122,10
9,124,6
9,135,16
9,139,17
9,154,6
9,155,16
9,156,6
9,185,7
9,195,4
9,203,4
9,234,6
9,249,11
9,252,14
9,253,12
9,254,17
9,282,30
9,283,4
9,289,28
9,293,4
9,300,33
10,4,5
10,21,8
10,22,28
10,44,10
10,59,12
10,61,85
10,62,6
10,75,39
10,91,6
10,92,27
10,93,17
10,94,3
10,110,3
10,121,5
10,125,9
10,147,4
10,209,14
10,267,6
10,274,17
10,300,16
11,3,14
11,4,49
11,13,6
11,17,16
11,22,4
11,24,21
11,27,111
11,29,38
11,30,23
11,31,24
11,32,6
11,34,24
11,35,93
11,36,8
11,37,9
11,38,10
11,39,29
11,40,19
11,41,19
11,43,4
11,44,34
11,45,40
11,49,14
11,51,8
11,57,4
11,60,61
11,66,4
11,67,14
11,68,15
11,82,18
11,86,5
11,88,11
11,89,11
11,90,4
11,94,13
11,97,20
11,98,9
11,99,12
11,100,8
11,102,5
11,104,100
11,105,5
11,110,4
11,111,7
11,113,6
11,114,6
