5:00,0,1,52
5:17,0,1,52
5:34,0,1,52
5:51,0,1,52
6:06,0,1,62
6:19,0,1,62
6:31,0,1,62
6:42,0,1,62
6:53,0,1,62
7:04,0,1,66
7:15,0,1,66
7:26,0,1,66
7:38,0,1,66
7:50,0,1,66
8:03,0,1,61
8:16,0,1,61
8:29,0,1,61
8:42,0,1,61
8:55,0,1,61
9:10,0,1,59
9:25,0,1,59
9:40,0,1,59
9:55,0,1,59
10:10,0,1,57
10:25,0,1,57
10:40,0,1,57
10:55,0,1,57
11:13,0,1,55
11:31,0,1,55
11:49,0,1,55
12:08,0,1,55
12:27,0,1,55
12:46,0,1,55
13:05,0,1,56
13:24,0,1,56
13:43,0,1,56
14:02,0,1,56
14:21,0,1,56
14:40,0,1,56
14:59,0,1,56
15:17,0,1,56
15:33,0,1,56
15:49,0,1,56
16:03,0,1,63
16:17,0,1,63
16:31,0,1,63
16:45,0,1,63
16:59,0,1,63
17:11,0,1,68
17:23,0,1,68
17:35,0,1,68
17:47,0,1,68
17:59,0,1,68
18:13,0,1,61
18:29,0,1,61
18:46,0,1,61
19:03,0,1,57
19:25,0,1,57
19:47,0,1,57
20:12,0,1,54
20:38,0,1,54
21:04,0,1,51
21:30,0,1,51
5:30,1,0,52
5:50,1,0,52
6:07,1,0,62
6:21,1,0,62
6:32,1,0,62
6:43,1,0,62
6:54,1,0,62
7:05,1,0,66
7:17,1,0,66
7:29,1,0,66
7:42,1,0,66
7:55,1,0,66
8:09,1,0,61
8:23,1,0,61
8:37,1,0,61
8:51,1,0,61
9:06,1,0,59
9:21,1,0,59
9:36,1,0,59
9:51,1,0,59
10:07,1,0,57
10:23,1,0,57
10:39,1,0,57
10:55,1,0,57
11:13,1,0,55
11:31,1,0,55
11:49,1,0,55
12:08,1,0,55
12:27,1,0,55
12:46,1,0,55
13:05,1,0,56
13:24,1,0,56
13:43,1,0,56
14:01,1,0,56
14:19,1,0,56
14:37,1,0,56
14:55,1,0,56
15:11,1,0,56
15:27,1,0,56
15:43,1,0,56
15:59,1,0,56
16:12,1,0,63
16:25,1,0,63
16:38,1,0,63
16:51,1,0,63
17:03,1,0,68
17:15,1,0,68
17:27,1,0,68
17:39,1,0,68
17:51,1,0,68
18:06,1,0,61
18:21,1,0,61
18:36,1,0,61
18:51,1,0,61
19:09,1,0,57
19:27,1,0,57
19:45,1,0,57
20:07,1,0,54
20:29,1,0,54
20:51,1,0,54
21:14,1,0,51
21:37,1,0,51
22:00,1,0,50
